,food.web,eco.type,node,genus,taxonomy.level,mov.type,met.type,new.mass,species.other,genus.other,met.mov.same,met.same,mov.same,met.other,mov.other
582,Healy Creek,streams,Nitzschia sp. (large),Nitzschia,genus,floating,primary producer,3.8549775230307695e-09,0,1,0,0,0,0,0
583,Kye Burn,streams,Terrestrial invertebrates,Terrestrial,unclassified,floating,invertebrate,0.0006725682142857141,0,0,0,1,0,0,0
584,Kye Burn,streams,Achnanthes lanceoloata,Achnanthes,species,floating,primary producer,1.9712261904761903e-09,0,1,0,0,0,0,0
585,Kye Burn,streams,Achnanthes linearis,Achnanthes,species,floating,primary producer,1.9712261904761903e-09,0,1,0,0,0,0,0
586,Kye Burn,streams,Cocconeis sp.,Cocconeis,genus,floating,primary producer,1.093823333333333e-08,0,1,0,0,0,0,0
587,Kye Burn,streams,Cyclotella sp.,Cyclotella,genus,floating,primary producer,1.0499999999999997e-10,1,0,0,0,0,0,0
588,Kye Burn,streams,Cymbella minuta,Cymbella,species,floating,primary producer,1.9869888888888886e-09,0,1,0,0,0,0,0
589,Kye Burn,streams,Diatoma heimale,Diatoma,species,floating,primary producer,1.177391220909091e-08,0,1,0,0,0,0,0
590,Kye Burn,streams,Epithemia sorex,Epithemia,species,floating,primary producer,0.17666175818620392,0,0,0,0,0,1,0
591,Kye Burn,streams,Epithemia zebra,Epithemia,species,floating,primary producer,0.17666175818620392,0,0,0,0,0,1,0
592,Kye Burn,streams,Eunotia sp.,Eunotia,genus,floating,primary producer,1.4571e-09,0,1,0,0,0,0,0
593,Kye Burn,streams,Fragilaria vaucheriae,Fragilaria,species,floating,primary producer,8.796666666666665e-10,1,0,0,0,0,0,0
594,Kye Burn,streams,Fragilaria spp.,Fragilaria,genus,floating,primary producer,9.244137142857143e-09,0,1,0,0,0,0,0
595,Kye Burn,streams,Gomphoneis herculeana,Gomphoneis,species,floating,primary producer,0.17666175818620392,0,0,0,0,0,1,0
596,Kye Burn,streams,Gomphonema cf. olivaceum,Gomphonema,species,floating,primary producer,1.5083304166666666e-09,0,1,0,0,0,0,0
597,Kye Burn,streams,Gomphonema truncatum,Gomphonema,species,floating,primary producer,1.5083304166666666e-09,0,1,0,0,0,0,0
598,Kye Burn,streams,Gomphonema parvulum,Gomphonema,species,floating,primary producer,1.5312249999999995e-09,1,0,0,0,0,0,0
599,Kye Burn,streams,Gomphonema subclavatum,Gomphonema,species,floating,primary producer,1.5083304166666666e-09,0,1,0,0,0,0,0
600,Kye Burn,streams,Gomphonema sp. (skinny - tenue??),Gomphonema,genus,floating,primary producer,1.5083304166666666e-09,0,1,0,0,0,0,0
601,Kye Burn,streams,Sephanodiscus sp.,Sephanodiscus,genus,floating,primary producer,0.17666175818620392,0,0,0,0,0,1,0
602,Kye Burn,streams,Aucalosira sp.,Aucalosira,genus,floating,primary producer,0.17666175818620392,0,0,0,0,0,1,0
603,Kye Burn,streams,Navicula avenacea,Navicula,species,floating,primary producer,9.011079761538462e-09,0,1,0,0,0,0,0
604,Kye Burn,streams,Navicula sp.,Navicula,genus,floating,primary producer,9.01e-10,1,0,0,0,0,0,0
605,Kye Burn,streams,Nitzschia sp. (small),Nitzschia,genus,floating,primary producer,3.8549775230307695e-09,0,1,0,0,0,0,0
606,Kye Burn,streams,Pinnularia (small - mesolepta??),Pinnularia,genus,floating,primary producer,1.4994999999999996e-08,0,1,0,0,0,0,0
607,Kye Burn,streams,Pinnularia sp. (large),Pinnularia,genus,floating,primary producer,1.4994999999999996e-08,0,1,0,0,0,0,0
608,Kye Burn,streams,Rhoicosphenia curvata,Rhoicosphenia,species,floating,primary producer,4.3310714285714285e-09,0,1,0,0,0,0,0
609,Kye Burn,streams,Rhopalodia novae zelandicae,Rhopalodia,species,floating,primary producer,5.0949999999999995e-09,0,1,0,0,0,0,0
610,Kye Burn,streams,Surirella tenera ??,Surirella,species,floating,primary producer,1.1232500000000001e-08,0,1,0,0,0,0,0
611,Kye Burn,streams,Synedra ulna,Synedra,species,floating,primary producer,2.9008e-09,1,0,0,0,0,0,0
612,Kye Burn,streams,Tabellaria flocculosa,Tabellaria,species,floating,primary producer,2.9634e-09,1,0,0,0,0,0,0
613,Kye Burn,streams,Microspora sp.,Microspora,genus,sessile,primary producer,0.17666175818620392,0,0,0,0,0,1,0
614,Kye Burn,streams,Oedogonium,Oedogonium,genus,floating,primary producer,0.17666175818620392,0,0,0,0,0,1,0
615,Kye Burn,streams,Audouinella,Audouinella,genus,floating,primary producer,0.17666175818620392,0,0,0,0,0,1,0
616,Kye Burn,streams,Cymbella aspera,Cymbella,species,floating,primary producer,1.9869888888888886e-09,0,1,0,0,0,0,0
617,Kye Burn,streams,Cymbella cuspidata,Cymbella,species,floating,primary producer,1.9869888888888886e-09,0,1,0,0,0,0,0
618,Kye Burn,streams,Cymbella kappii,Cymbella,species,floating,primary producer,1.9869888888888886e-09,0,1,0,0,0,0,0
619,Kye Burn,streams,Frustulia rhomboides,Frustulia,species,floating,primary producer,7.762499999999999e-10,0,1,0,0,0,0,0
620,Kye Burn,streams,Gomphonema acuminatum,Gomphonema,species,floating,primary producer,1.5083304166666666e-09,0,1,0,0,0,0,0
621,Kye Burn,streams,Navicula cf. radiosa,Navicula,species,floating,primary producer,9.011079761538462e-09,0,1,0,0,0,0,0
622,Kye Burn,streams,Meiofauna,Meiofauna,unclassified,floating,invertebrate,0.0006725682142857141,0,0,0,1,0,0,0
623,Kye Burn,streams,Navicula rhynchocephala,Navicula,species,floating,primary producer,9.011079761538462e-09,0,1,0,0,0,0,0
624,Kye Burn,streams,Achnanthes sp. (small),Achnanthes,genus,floating,primary producer,1.9712261904761903e-09,0,1,0,0,0,0,0
625,Kye Burn,streams,Asterionella sp.,Asterionella,genus,floating,primary producer,9.573333333333333e-10,0,1,0,0,0,0,0
626,Kye Burn,streams,Synedra rumpens,Synedra,species,floating,primary producer,2.95616e-08,0,1,0,0,0,0,0
627,Kye Burn,streams,Nitzschia sp. (large),Nitzschia,genus,floating,primary producer,3.8549775230307695e-09,0,1,0,0,0,0,0
628,Kye Burn,streams,Eunotia sp. large,Eunotia,genus,floating,primary producer,1.4571e-09,0,1,0,0,0,0,0
629,Kye Burn,streams,Melosira varians,Melosira,species,floating,primary producer,3.830657142857144e-09,1,0,0,0,0,0,0
630,Kye Burn,streams,Meridion circulare,Meridion,species,floating,primary producer,2.2490000000000004e-09,1,0,0,0,0,0,0
631,Kye Burn,streams,Navicula cryptocephala,Navicula,species,floating,primary producer,1.2900000000000003e-08,1,0,0,0,0,0,0
632,Kye Burn,streams,Diploneis sp.,Diploneis,genus,floating,primary producer,4.41e-09,0,1,0,0,0,0,0
633,Kye Burn,streams,Achnanthes minutissima,Achnanthes,species,floating,primary producer,7.003285714285714e-10,1,0,0,0,0,0,0
634,Kye Burn,streams,Achnanthes saxonica,Achnanthes,species,floating,primary producer,1.9712261904761903e-09,0,1,0,0,0,0,0
635,Little Kye Burn,streams,Achnanthes lanceolata,Achnanthes,species,floating,primary producer,1.90826e-09,1,0,0,0,0,0,0
636,Little Kye Burn,streams,Achnanthes linearis,Achnanthes,species,floating,primary producer,1.9712261904761903e-09,0,1,0,0,0,0,0
637,Little Kye Burn,streams,Cymbella kappii,Cymbella,species,floating,primary producer,1.9869888888888886e-09,0,1,0,0,0,0,0
638,Little Kye Burn,streams,Cymbella minuta,Cymbella,species,floating,primary producer,1.9869888888888886e-09,0,1,0,0,0,0,0
639,Little Kye Burn,streams,Diatoma heimale,Diatoma,species,floating,primary producer,1.177391220909091e-08,0,1,0,0,0,0,0
640,Little Kye Burn,streams,Eunotia spp.,Eunotia,genus,floating,primary producer,1.4571e-09,0,1,0,0,0,0,0
641,Little Kye Burn,streams,Fragilaria spp,Fragilaria,genus,floating,primary producer,9.244137142857143e-09,0,1,0,0,0,0,0
642,Little Kye Burn,streams,Gomphoneis herculeana,Gomphoneis,species,floating,primary producer,0.17666175818620392,0,0,0,0,0,1,0
643,Little Kye Burn,streams,Gomphonema angustatum,Gomphonema,species,floating,primary producer,4.2350000000000004e-10,1,0,0,0,0,0,0
644,Little Kye Burn,streams,Gomphonema subclavatum,Gomphonema,species,floating,primary producer,1.5083304166666666e-09,0,1,0,0,0,0,0
645,Little Kye Burn,streams,Navicula avenacea,Navicula,species,floating,primary producer,9.011079761538462e-09,0,1,0,0,0,0,0
646,Little Kye Burn,streams,Navicula sp.,Navicula,genus,floating,primary producer,9.01e-10,1,0,0,0,0,0,0
647,Little Kye Burn,streams,Synedra ulna,Synedra,species,floating,primary producer,2.9008e-09,1,0,0,0,0,0,0
648,Little Kye Burn,streams,Oedogonium,Oedogonium,genus,floating,primary producer,0.17666175818620392,0,0,0,0,0,1,0
649,Little Kye Burn,streams,Fragilaria vaucheriae,Fragilaria,species,floating,primary producer,8.796666666666665e-10,1,0,0,0,0,0,0
650,Little Kye Burn,streams,Synedra rumpens,Synedra,species,floating,primary producer,2.95616e-08,0,1,0,0,0,0,0
651,Little Kye Burn,streams,Terrestial invertebrates,Terrestial,unclassified,floating,invertebrate,0.0004100348611111111,0,0,0,1,0,0,0
652,Little Kye Burn,streams,Cyclotella sp.,Cyclotella,genus,floating,primary producer,1.0499999999999997e-10,1,0,0,0,0,0,0
653,Little Kye Burn,streams,Cymbella aspera,Cymbella,species,floating,primary producer,1.9869888888888886e-09,0,1,0,0,0,0,0
654,Little Kye Burn,streams,Ulothrix,Ulothrix,genus,floating,primary producer,0.17666175818620392,0,0,0,0,0,1,0
655,Little Kye Burn,streams,Cocconeis sp.,Cocconeis,genus,floating,primary producer,1.093823333333333e-08,0,1,0,0,0,0,0
656,Little Kye Burn,streams,Epithemia sorex,Epithemia,species,floating,primary producer,0.17666175818620392,0,0,0,0,0,1,0
657,Little Kye Burn,streams,Gomphonema parvulum,Gomphonema,species,floating,primary producer,1.5312249999999995e-09,1,0,0,0,0,0,0
658,Little Kye Burn,streams,Navicula cryptocephala,Navicula,species,floating,primary producer,1.2900000000000003e-08,1,0,0,0,0,0,0
659,Little Kye Burn,streams,Nitzschia sp. (small),Nitzschia,genus,floating,primary producer,3.8549775230307695e-09,0,1,0,0,0,0,0
660,Little Kye Burn,streams,Gomphonema sp.,Gomphonema,genus,floating,primary producer,1.3e-11,1,0,0,0,0,0,0
661,Little Kye Burn,streams,Meridion circulare,Meridion,species,floating,primary producer,2.2490000000000004e-09,1,0,0,0,0,0,0
662,Little Kye Burn,streams,Tabellaria flocculosa,Tabellaria,species,floating,primary producer,2.9634e-09,1,0,0,0,0,0,0
663,Little Kye Burn,streams,Audouinella,Audouinella,genus,floating,primary producer,0.17666175818620392,0,0,0,0,0,1,0
664,Little Kye Burn,streams,Sirodotia,Sirodotia,genus,sessile,primary producer,0.17666175818620392,0,0,0,0,0,1,0
665,Little Kye Burn,streams,Nitzschia sp. (large),Nitzschia,genus,floating,primary producer,3.8549775230307695e-09,0,1,0,0,0,0,0
666,Little Kye Burn,streams,Batrachospermum,Batrachospermum,genus,sessile,primary producer,0.17666175818620392,0,0,0,0,0,1,0
667,Little Kye Burn,streams,Epithemia zebra,Epithemia,species,floating,primary producer,0.17666175818620392,0,0,0,0,0,1,0
668,Little Kye Burn,streams,Frustulia rhomboides,Frustulia,species,floating,primary producer,7.762499999999999e-10,0,1,0,0,0,0,0
669,Little Kye Burn,streams,Melosira distans/italica,Melosira,genus,floating,primary producer,1.7177300000000002e-09,0,1,0,0,0,0,0
670,Little Kye Burn,streams,Pinnularia sp. (large),Pinnularia,genus,floating,primary producer,1.4994999999999996e-08,0,1,0,0,0,0,0
671,Stony Stream,streams,Achnanthes lanceoloata,Achnanthes,species,floating,primary producer,1.9712261904761903e-09,0,1,0,0,0,0,0
672,Stony Stream,streams,Cocconeis sp.,Cocconeis,genus,floating,primary producer,1.093823333333333e-08,0,1,0,0,0,0,0
673,Stony Stream,streams,Cyclotella sp.,Cyclotella,genus,floating,primary producer,1.0499999999999997e-10,1,0,0,0,0,0,0
674,Stony Stream,streams,Cymbella minuta,Cymbella,species,floating,primary producer,1.9869888888888886e-09,0,1,0,0,0,0,0
675,Stony Stream,streams,Diatoma heimale,Diatoma,species,floating,primary producer,1.177391220909091e-08,0,1,0,0,0,0,0
676,Stony Stream,streams,Epithemia sorex,Epithemia,species,floating,primary producer,0.17666175818620392,0,0,0,0,0,1,0
677,Stony Stream,streams,Eunotia sp.,Eunotia,genus,floating,primary producer,1.4571e-09,0,1,0,0,0,0,0
678,Stony Stream,streams,Fragilaria vaucheriae,Fragilaria,species,floating,primary producer,8.796666666666665e-10,1,0,0,0,0,0,0
679,Stony Stream,streams,Fragilaria spp.,Fragilaria,genus,floating,primary producer,9.244137142857143e-09,0,1,0,0,0,0,0
680,Stony Stream,streams,Frustulia rhomboides,Frustulia,species,floating,primary producer,7.762499999999999e-10,0,1,0,0,0,0,0
681,Stony Stream,streams,Gomphoneis herculeana,Gomphoneis,species,floating,primary producer,0.17666175818620392,0,0,0,0,0,1,0
682,Stony Stream,streams,Gomphonema cf. olivaceum,Gomphonema,species,floating,primary producer,1.5083304166666666e-09,0,1,0,0,0,0,0
683,Stony Stream,streams,Gomphonema truncatum,Gomphonema,species,floating,primary producer,1.5083304166666666e-09,0,1,0,0,0,0,0
684,Stony Stream,streams,Gomphonema parvulum,Gomphonema,species,floating,primary producer,1.5312249999999995e-09,1,0,0,0,0,0,0
685,Stony Stream,streams,Gomphonema subclavatum,Gomphonema,species,floating,primary producer,1.5083304166666666e-09,0,1,0,0,0,0,0
686,Stony Stream,streams,Aucalosira sp.,Aucalosira,genus,floating,primary producer,0.17666175818620392,0,0,0,0,0,1,0
687,Stony Stream,streams,Navicula avenacea,Navicula,species,floating,primary producer,9.011079761538462e-09,0,1,0,0,0,0,0
688,Stony Stream,streams,Nitzschia sp. (small),Nitzschia,genus,floating,primary producer,3.8549775230307695e-09,0,1,0,0,0,0,0
689,Stony Stream,streams,Nitzschia sp. (large),Nitzschia,genus,floating,primary producer,3.8549775230307695e-09,0,1,0,0,0,0,0
690,Stony Stream,streams,Rhoicosphenia curvata,Rhoicosphenia,species,floating,primary producer,4.3310714285714285e-09,0,1,0,0,0,0,0
691,Stony Stream,streams,Surirella tenera ??,Surirella,species,floating,primary producer,1.1232500000000001e-08,0,1,0,0,0,0,0
692,Stony Stream,streams,Synedra ulna,Synedra,species,floating,primary producer,2.9008e-09,1,0,0,0,0,0,0
693,Stony Stream,streams,Tabellaria flocculosa,Tabellaria,species,floating,primary producer,2.9634e-09,1,0,0,0,0,0,0
694,Stony Stream,streams,Oedogonium,Oedogonium,genus,floating,primary producer,0.17666175818620392,0,0,0,0,0,1,0
695,Stony Stream,streams,Spirogyra,Spirogyra,genus,floating,primary producer,0.17666175818620392,0,0,0,0,0,1,0
696,Stony Stream,streams,Audouinella,Audouinella,genus,floating,primary producer,0.17666175818620392,0,0,0,0,0,1,0
697,Stony Stream,streams,Achnanthes saxonica,Achnanthes,species,floating,primary producer,1.9712261904761903e-09,0,1,0,0,0,0,0
698,Stony Stream,streams,Cymbella sp.,Cymbella,genus,floating,primary producer,1.9869888888888886e-09,0,1,0,0,0,0,0
699,Stony Stream,streams,Meridion circulare,Meridion,species,floating,primary producer,2.2490000000000004e-09,1,0,0,0,0,0,0
700,Stony Stream,streams,Navicula cryptocephala,Navicula,species,floating,primary producer,1.2900000000000003e-08,1,0,0,0,0,0,0
701,Stony Stream,streams,Hantzschia sp.,Hantzschia,genus,floating,primary producer,0.17666175818620392,0,0,0,0,0,1,0
702,Stony Stream,streams,Pinnularia (small - mesolepta??),Pinnularia,genus,floating,primary producer,1.4994999999999996e-08,0,1,0,0,0,0,0
703,Stony Stream,streams,Terrestial invertebrates,Terrestial,unclassified,floating,invertebrate,0.00021800661224489795,0,0,0,1,0,0,0
704,Stony Stream,streams,Achnanthes linearis,Achnanthes,species,floating,primary producer,1.9712261904761903e-09,0,1,0,0,0,0,0
705,Stony Stream,streams,Rhopalodia novae zelandiae,Rhopalodia,species,floating,primary producer,5.0949999999999995e-09,0,1,0,0,0,0,0
706,Stony Stream,streams,Achnanthes minutissima,Achnanthes,species,floating,primary producer,7.003285714285714e-10,1,0,0,0,0,0,0
707,Stony Stream,streams,Asterionella sp.,Asterionella,genus,floating,primary producer,9.573333333333333e-10,0,1,0,0,0,0,0
708,Stony Stream,streams,Epithemia zebra,Epithemia,species,floating,primary producer,0.17666175818620392,0,0,0,0,0,1,0
709,Stony Stream,streams,Navicula cf. radiosa,Navicula,species,floating,primary producer,9.011079761538462e-09,0,1,0,0,0,0,0
710,Stony Stream,streams,Navicula sp.,Navicula,genus,floating,primary producer,9.01e-10,1,0,0,0,0,0,0
711,Stony Stream,streams,Pinnularia sp. (large),Pinnularia,genus,floating,primary producer,1.4994999999999996e-08,0,1,0,0,0,0,0
712,Stony Stream,streams,Closterium sp.,Closterium,genus,floating,primary producer,9.14e-11,1,0,0,0,0,0,0
713,Stony Stream,streams,Melosira varians,Melosira,species,floating,primary producer,3.830657142857144e-09,1,0,0,0,0,0,0
714,Stony Stream,streams,Synedra rumpens,Synedra,species,floating,primary producer,2.95616e-08,0,1,0,0,0,0,0
715,Stony Stream,streams,Cymbella aspera,Cymbella,species,floating,primary producer,1.9869888888888886e-09,0,1,0,0,0,0,0
716,Stony Stream,streams,Cymbella kappii,Cymbella,species,floating,primary producer,1.9869888888888886e-09,0,1,0,0,0,0,0
717,Stony Stream,streams,Microspora sp.,Microspora,genus,sessile,primary producer,0.17666175818620392,0,0,0,0,0,1,0
718,Stony Stream,streams,Ulothrix,Ulothrix,genus,floating,primary producer,0.17666175818620392,0,0,0,0,0,1,0
719,Stony Stream,streams,Rhopalodia musculus,Rhopalodia,species,floating,primary producer,5.0949999999999995e-09,0,1,0,0,0,0,0
720,Stony Stream,streams,Mougeotia?,Mougeotia?,genus,floating,primary producer,0.17666175818620392,0,0,0,0,0,1,0
721,Stony Stream,streams,Eunotia sp. large,Eunotia,genus,floating,primary producer,1.4571e-09,0,1,0,0,0,0,0
722,Stony Stream,streams,Navicula rhynchocephala,Navicula,species,floating,primary producer,9.011079761538462e-09,0,1,0,0,0,0,0
723,Stony Stream,streams,Surirella (small),Surirella,genus,floating,primary producer,1.1232500000000001e-08,0,1,0,0,0,0,0
724,Stony Stream,streams,Achnanthes sp. (small),Achnanthes,genus,floating,primary producer,1.9712261904761903e-09,0,1,0,0,0,0,0
725,Stony Stream,streams,Diploneis sp.,Diploneis,genus,floating,primary producer,4.41e-09,0,1,0,0,0,0,0
726,Stony Stream,streams,Navicula bicephala,Navicula,species,floating,primary producer,9.011079761538462e-09,0,1,0,0,0,0,0
727,Sutton Stream,streams,Terrestrial Invertebrates,Terrestrial,unclassified,floating,invertebrate,0.0002508527333333333,0,0,0,1,0,0,0
728,Sutton Stream,streams,Acnanthidium lanceoloata,Acnanthidium,species,floating,primary producer,0.17666175818620392,0,0,0,0,0,1,0
729,Sutton Stream,streams,Acnanthidium linearis,Acnanthidium,species,floating,primary producer,0.17666175818620392,0,0,0,0,0,1,0
730,Sutton Stream,streams,Aucalosira sp.,Aucalosira,genus,floating,primary producer,0.17666175818620392,0,0,0,0,0,1,0
731,Sutton Stream,streams,Cocconeis sp.,Cocconeis,genus,floating,primary producer,1.093823333333333e-08,0,1,0,0,0,0,0
732,Sutton Stream,streams,Cyclotella stelligera,Cyclotella,species,floating,primary producer,2.772727272727273e-10,0,1,0,0,0,0,0
733,Sutton Stream,streams,Cymbella aspera,Cymbella,species,floating,primary producer,1.9869888888888886e-09,0,1,0,0,0,0,0
734,Sutton Stream,streams,Cymbella kappii,Cymbella,species,floating,primary producer,1.9869888888888886e-09,0,1,0,0,0,0,0
735,Sutton Stream,streams,Cymbella minuta,Cymbella,species,floating,primary producer,1.9869888888888886e-09,0,1,0,0,0,0,0
736,Sutton Stream,streams,Diatoma heimale,Diatoma,species,floating,primary producer,1.177391220909091e-08,0,1,0,0,0,0,0
737,Sutton Stream,streams,Epithemia sorex,Epithemia,species,floating,primary producer,0.17666175818620392,0,0,0,0,0,1,0
738,Sutton Stream,streams,Epithemia zebra,Epithemia,species,floating,primary producer,0.17666175818620392,0,0,0,0,0,1,0
739,Sutton Stream,streams,Eunotia miesteri,Eunotia,species,floating,primary producer,1.4571e-09,0,1,0,0,0,0,0
740,Sutton Stream,streams,Eunotia pectinalis,Eunotia,species,floating,primary producer,1.7249999999999997e-09,1,0,0,0,0,0,0
741,Sutton Stream,streams,Eunotia sp.,Eunotia,genus,floating,primary producer,1.4571e-09,0,1,0,0,0,0,0
742,Sutton Stream,streams,Fragilaria brevistriata,Fragilaria,species,floating,primary producer,9.244137142857143e-09,0,1,0,0,0,0,0
743,Sutton Stream,streams,Fragilaria sp.,Fragilaria,genus,floating,primary producer,2.85e-09,1,0,0,0,0,0,0
744,Sutton Stream,streams,Gomphonema angustatum,Gomphonema,species,floating,primary producer,4.2350000000000004e-10,1,0,0,0,0,0,0
745,Sutton Stream,streams,Gomphonema constrictum,Gomphonema,species,floating,primary producer,1.5083304166666666e-09,0,1,0,0,0,0,0
746,Sutton Stream,streams,Gomphonema parvulum,Gomphonema,species,floating,primary producer,1.5312249999999995e-09,1,0,0,0,0,0,0
747,Sutton Stream,streams,Gomphonema subclavatum,Gomphonema,species,floating,primary producer,1.5083304166666666e-09,0,1,0,0,0,0,0
748,Sutton Stream,streams,Melosira varians,Melosira,species,floating,primary producer,3.830657142857144e-09,1,0,0,0,0,0,0
749,Sutton Stream,streams,Navicula avenacea,Navicula,species,floating,primary producer,9.011079761538462e-09,0,1,0,0,0,0,0
750,Sutton Stream,streams,Navicula cryptocephala,Navicula,species,floating,primary producer,1.2900000000000003e-08,1,0,0,0,0,0,0
751,Sutton Stream,streams,Nitzschia sp. (small),Nitzschia,genus,floating,primary producer,3.8549775230307695e-09,0,1,0,0,0,0,0
752,Sutton Stream,streams,Pinnularia sp. (large),Pinnularia,genus,floating,primary producer,1.4994999999999996e-08,0,1,0,0,0,0,0
753,Sutton Stream,streams,Pinnularia viridis,Pinnularia,species,floating,primary producer,1.4994999999999996e-08,0,1,0,0,0,0,0
754,Sutton Stream,streams,Rhoicosphenia curvata,Rhoicosphenia,species,floating,primary producer,4.3310714285714285e-09,0,1,0,0,0,0,0
755,Sutton Stream,streams,Surirella sp. (large),Surirella,genus,floating,primary producer,1.1232500000000001e-08,0,1,0,0,0,0,0
756,Sutton Stream,streams,Synedra rumpens,Synedra,species,floating,primary producer,2.95616e-08,0,1,0,0,0,0,0
757,Sutton Stream,streams,Synedra ulna,Synedra,species,floating,primary producer,2.9008e-09,1,0,0,0,0,0,0
758,Sutton Stream,streams,Tabellaria flocculosa,Tabellaria,species,floating,primary producer,2.9634e-09,1,0,0,0,0,0,0
759,Sutton Stream,streams,Epithemia turgida,Epithemia,species,floating,primary producer,0.17666175818620392,0,0,0,0,0,1,0
760,Sutton Stream,streams,Frustulia rhomboides,Frustulia,species,floating,primary producer,7.762499999999999e-10,0,1,0,0,0,0,0
761,Sutton Stream,streams,Gomphoneis herculeana,Gomphoneis,species,floating,primary producer,0.17666175818620392,0,0,0,0,0,1,0
762,Sutton Stream,streams,Gyrosigma spencerii,Gyrosigma,species,floating,primary producer,5.1493e-08,0,1,0,0,0,0,0
763,Sutton Stream,streams,Meridion circulare,Meridion,species,floating,primary producer,2.2490000000000004e-09,1,0,0,0,0,0,0
764,Sutton Stream,streams,Navicula gregaria,Navicula,species,floating,primary producer,1.7599999999999997e-09,1,0,0,0,0,0,0
765,Sutton Stream,streams,Navicula mutica,Navicula,species,floating,primary producer,9.011079761538462e-09,0,1,0,0,0,0,0
766,Sutton Stream,streams,Navicula rhynchocephala,Navicula,species,floating,primary producer,9.011079761538462e-09,0,1,0,0,0,0,0
767,Sutton Stream,streams,Nitzschia sp. (large),Nitzschia,genus,floating,primary producer,3.8549775230307695e-09,0,1,0,0,0,0,0
768,Sutton Stream,streams,Pinnularia mesoleptus,Pinnularia,species,floating,primary producer,1.4994999999999996e-08,0,1,0,0,0,0,0
769,Sutton Stream,streams,Surirella sp.,Surirella,genus,floating,primary producer,1.1232500000000001e-08,0,1,0,0,0,0,0
770,Sutton Stream,streams,Fragilaria vaucheriae,Fragilaria,species,floating,primary producer,8.796666666666665e-10,1,0,0,0,0,0,0
771,Sutton Stream,streams,Surirella sp. (small),Surirella,genus,floating,primary producer,1.1232500000000001e-08,0,1,0,0,0,0,0
772,Sutton Stream,streams,Acnanthidium minutissima,Acnanthidium,species,floating,primary producer,0.17666175818620392,0,0,0,0,0,1,0
773,Sutton Stream,streams,Cymbella cuspidata,Cymbella,species,floating,primary producer,1.9869888888888886e-09,0,1,0,0,0,0,0
774,Sutton Stream,streams,Diploneis sp.,Diploneis,genus,floating,primary producer,4.41e-09,0,1,0,0,0,0,0
775,Sutton Stream,streams,Gomphonema berggreni,Gomphonema,species,floating,primary producer,1.5083304166666666e-09,0,1,0,0,0,0,0
776,Sutton Stream,streams,Navicula gastrum,Navicula,species,floating,primary producer,9.011079761538462e-09,0,1,0,0,0,0,0
777,Sutton Stream,streams,Navicula sp.,Navicula,genus,floating,primary producer,9.01e-10,1,0,0,0,0,0,0
778,Sutton Stream,streams,Amphora sp.,Amphora,genus,floating,primary producer,4.892229166666667e-10,0,1,0,0,0,0,0
779,Sutton Stream,streams,Cymbella sp.,Cymbella,genus,floating,primary producer,1.9869888888888886e-09,0,1,0,0,0,0,0
780,Sutton Stream,streams,Rhopalodia novae zelandicae,Rhopalodia,species,floating,primary producer,5.0949999999999995e-09,0,1,0,0,0,0,0
781,Sutton Stream,streams,Navicula hungarica,Navicula,species,floating,primary producer,9.011079761538462e-09,0,1,0,0,0,0,0
